customer_id,purchase_date,purchase_value,days_since_last_purchase,days_since_first_purchase,time_period,campaign_exposure,customer_segment,acquisition_channel,demographics
10419,2023-04-04,182.91,52,93,1,0,High-End Luxury,Paid Search,Middle Age
10419,2023-05-30,48.16,56,149,1,0,Entry-Luxury,Paid Search,Young Adult
10419,2023-05-31,75.02,1,150,1,0,High-End Luxury,Paid Search,Middle Age
10419,2023-08-08,238.25,69,219,2,0,High-End Luxury,Referral,Young Adult
10419,2023-08-19,92.48,11,230,2,0,Entry-Luxury,Organic,Young Adult
10421,2023-01-18,498.43,17,17,0,0,Mid-Luxury,Referral,Middle Age
10421,2023-02-22,139.6,35,52,0,0,High-End Luxury,Social Media,Middle Age
10421,2023-02-25,212.46,3,55,0,0,High-End Luxury,Paid Search,Middle Age
10421,2023-03-18,42.64,21,76,0,0,High-End Luxury,Organic,Young Adult
10421,2023-04-11,194.97,24,100,1,0,High-End Luxury,Organic,Young Adult
10421,2023-04-17,100.84,6,106,1,0,High-End Luxury,Paid Search,Senior
10421,2023-07-12,480.33,86,192,2,0,High-End Luxury,Paid Search,Young Adult
10422,2023-01-01,102.24,0,0,0,0,Entry-Luxury,Paid Search,Young Adult
10422,2023-01-13,254.05,12,12,0,0,Mid-Luxury,Organic,Young Adult
10422,2023-01-19,165.19,6,18,0,0,Mid-Luxury,Organic,Middle Age
10423,2023-01-23,93.86,22,22,0,0,Entry-Luxury,Paid Search,Senior
10423,2023-01-31,133.17,8,30,0,0,High-End Luxury,Paid Search,Senior
10423,2023-04-12,62.81,71,101,1,0,High-End Luxury,Paid Search,Middle Age
10423,2023-04-12,70.29,0,101,1,0,Entry-Luxury,Organic,Senior
10423,2023-05-03,423.91,21,122,1,0,Mid-Luxury,Referral,Middle Age
10424,2023-02-18,16.81,48,48,0,0,Mid-Luxury,Social Media,Young Adult
10424,2023-03-04,580.17,14,62,0,0,Entry-Luxury,Referral,Young Adult
10426,2023-01-11,377.4,10,10,0,0,Mid-Luxury,Organic,Young Adult
10426,2023-01-21,582.83,10,20,0,0,Mid-Luxury,Social Media,Young Adult
10426,2023-01-31,32.61,10,30,0,0,Entry-Luxury,Paid Search,Young Adult
10427,2023-01-20,56.73,19,19,0,0,High-End Luxury,Paid Search,Senior
10427,2023-02-24,178.05,35,54,0,0,Mid-Luxury,Social Media,Middle Age
10428,2023-01-28,88.38,27,27,0,0,High-End Luxury,Referral,Young Adult
10430,2023-02-20,203.05,50,50,0,0,Entry-Luxury,Referral,Young Adult
10430,2023-02-23,76.24,3,53,0,0,Mid-Luxury,Paid Search,Middle Age
10430,2023-04-12,686.92,48,101,1,0,Mid-Luxury,Organic,Middle Age
10430,2023-04-23,391.54,11,112,1,0,Mid-Luxury,Organic,Young Adult
10431,2023-01-10,103.33,9,9,0,0,Entry-Luxury,Social Media,Young Adult
10431,2023-01-14,226.26,4,13,0,0,High-End Luxury,Paid Search,Young Adult
10432,2023-03-17,130.21,75,75,0,0,Entry-Luxury,Referral,Young Adult
10433,2023-01-01,81.71,0,0,0,0,Mid-Luxury,Paid Search,Middle Age
10433,2023-02-01,28.59,31,31,0,0,High-End Luxury,Social Media,Middle Age
10433,2023-02-22,41.58,21,52,0,0,High-End Luxury,Organic,Young Adult
10433,2023-04-18,351.24,55,107,1,0,Entry-Luxury,Social Media,Young Adult
10434,2023-01-19,224.02,18,18,0,0,High-End Luxury,Referral,Young Adult
10434,2023-02-16,106.94,28,46,0,0,High-End Luxury,Social Media,Middle Age
10434,2023-02-16,569.66,0,46,0,0,Entry-Luxury,Social Media,Young Adult
10434,2023-04-14,115.31,57,103,1,0,Mid-Luxury,Social Media,Middle Age
10434,2023-05-15,183.71,31,134,1,0,High-End Luxury,Organic,Young Adult
10434,2023-05-20,583.48,5,139,1,0,High-End Luxury,Referral,Middle Age
10434,2023-05-29,35.22,9,148,1,0,Mid-Luxury,Paid Search,Young Adult
10434,2023-08-23,161.25,86,234,2,0,Mid-Luxury,Organic,Middle Age
10434,2023-08-23,12.29,0,234,2,0,High-End Luxury,Social Media,Middle Age
10434,2023-09-02,209.25,10,244,2,0,Entry-Luxury,Referral,Middle Age
10435,2023-02-16,389.31,46,46,0,0,High-End Luxury,Referral,Young Adult
10435,2023-04-07,122.91,50,96,1,0,Mid-Luxury,Paid Search,Senior
10435,2023-04-14,277.15,7,103,1,0,High-End Luxury,Organic,Middle Age
10435,2023-04-21,278.01,7,110,1,0,Mid-Luxury,Referral,Young Adult
10436,2023-01-05,39.0,4,4,0,0,Entry-Luxury,Social Media,Young Adult
10436,2023-02-05,441.3,31,35,0,0,Entry-Luxury,Organic,Young Adult
10437,2023-01-02,244.25,1,1,0,0,Mid-Luxury,Paid Search,Young Adult
10437,2023-01-16,9.21,14,15,0,0,High-End Luxury,Referral,Middle Age
10437,2023-01-17,94.54,1,16,0,0,High-End Luxury,Referral,Middle Age
10438,2023-01-24,409.08,23,23,0,0,High-End Luxury,Paid Search,Middle Age
10438,2023-02-13,222.44,20,43,0,0,Mid-Luxury,Organic,Young Adult
10438,2023-03-02,4.85,17,60,0,0,Entry-Luxury,Social Media,Middle Age
10439,2023-01-04,352.81,3,3,0,0,Mid-Luxury,Organic,Young Adult
10439,2023-03-06,86.32,61,64,0,0,Mid-Luxury,Referral,Young Adult
10439,2023-03-18,298.78,12,76,0,0,Mid-Luxury,Referral,Middle Age
10440,2023-03-03,301.04,61,61,0,0,Mid-Luxury,Paid Search,Young Adult
10440,2023-05-18,408.86,76,137,1,0,Mid-Luxury,Paid Search,Senior
10440,2023-08-19,1.3,93,230,2,0,High-End Luxury,Social Media,Senior
10440,2023-09-27,29.11,39,269,2,0,Mid-Luxury,Organic,Middle Age
10440,2023-10-09,177.52,12,281,3,0,Entry-Luxury,Social Media,Middle Age
10440,2023-11-16,155.79,38,319,3,1,Entry-Luxury,Social Media,Young Adult
10440,2023-11-19,209.26,3,322,3,0,High-End Luxury,Paid Search,Young Adult
10441,2023-01-06,93.51,5,5,0,0,High-End Luxury,Organic,Middle Age
10441,2023-01-11,209.01,5,10,0,0,Mid-Luxury,Social Media,Middle Age
10441,2023-01-28,588.1,17,27,0,0,Entry-Luxury,Social Media,Young Adult
10441,2023-03-11,614.23,42,69,0,0,High-End Luxury,Social Media,Senior
10442,2023-01-14,253.68,13,13,0,0,High-End Luxury,Social Media,Young Adult
10442,2023-01-14,568.4,0,13,0,0,Mid-Luxury,Referral,Senior
10442,2023-03-17,16.02,62,75,0,0,Mid-Luxury,Organic,Young Adult
10442,2023-04-14,198.9,28,103,1,0,High-End Luxury,Social Media,Middle Age
10442,2023-04-17,75.06,3,106,1,0,Mid-Luxury,Organic,Middle Age
10442,2023-07-12,59.93,86,192,2,0,High-End Luxury,Social Media,Senior
10442,2023-07-24,45.65,12,204,2,0,High-End Luxury,Referral,Middle Age
10443,2023-01-04,173.17,3,3,0,0,Entry-Luxury,Referral,Senior
10443,2023-01-18,107.38,14,17,0,0,High-End Luxury,Referral,Middle Age
10443,2023-02-02,257.07,15,32,0,0,High-End Luxury,Paid Search,Young Adult
10443,2023-04-05,70.56,62,94,1,0,Entry-Luxury,Social Media,Middle Age
10444,2023-04-14,172.38,103,103,1,0,High-End Luxury,Organic,Middle Age
10444,2023-08-07,276.15,115,218,2,0,Mid-Luxury,Referral,Middle Age
10444,2023-08-20,155.43,13,231,2,0,Entry-Luxury,Organic,Young Adult
10444,2023-10-09,35.54,50,281,3,1,High-End Luxury,Social Media,Young Adult
10444,2023-10-09,98.61,0,281,3,1,Mid-Luxury,Organic,Young Adult
10445,2023-01-16,95.53,15,15,0,0,High-End Luxury,Paid Search,Middle Age
10445,2023-02-04,164.5,19,34,0,0,Mid-Luxury,Organic,Young Adult
10445,2023-02-11,33.64,7,41,0,0,Mid-Luxury,Paid Search,Young Adult
10445,2023-03-29,266.77,46,87,0,0,High-End Luxury,Referral,Young Adult
10445,2023-04-06,112.1,8,95,1,0,High-End Luxury,Organic,Middle Age
10445,2023-04-16,455.36,10,105,1,0,High-End Luxury,Referral,Young Adult
10445,2023-04-22,235.58,6,111,1,0,High-End Luxury,Paid Search,Young Adult
10445,2023-06-13,331.8,52,163,1,0,High-End Luxury,Organic,Young Adult
10445,2023-07-03,346.3,20,183,2,1,Mid-Luxury,Referral,Middle Age
10445,2023-08-14,272.44,42,225,2,0,Mid-Luxury,Paid Search,Middle Age
10446,2023-04-05,81.41,94,94,1,0,Mid-Luxury,Paid Search,Young Adult
10446,2023-04-12,440.58,7,101,1,0,Mid-Luxury,Organic,Middle Age
10446,2023-05-06,83.23,24,125,1,0,Mid-Luxury,Organic,Middle Age
10446,2023-07-09,70.15,64,189,2,0,High-End Luxury,Organic,Middle Age
10447,2023-02-03,324.72,33,33,0,0,Mid-Luxury,Paid Search,Middle Age
10447,2023-02-13,60.54,10,43,0,0,Mid-Luxury,Referral,Middle Age
10448,2023-01-19,64.57,18,18,0,0,Mid-Luxury,Social Media,Middle Age
10448,2023-03-07,125.22,47,65,0,0,Mid-Luxury,Organic,Middle Age
10448,2023-04-18,161.21,42,107,1,0,High-End Luxury,Referral,Young Adult
10449,2023-02-07,134.3,37,37,0,0,Entry-Luxury,Social Media,Young Adult
10449,2023-02-15,2.6,8,45,0,0,High-End Luxury,Paid Search,Young Adult
10449,2023-03-06,318.36,19,64,0,0,Entry-Luxury,Referral,Young Adult
10449,2023-03-18,434.46,12,76,0,0,High-End Luxury,Paid Search,Young Adult
10449,2023-04-15,320.19,28,104,1,0,High-End Luxury,Paid Search,Young Adult
10449,2023-06-15,132.25,61,165,1,0,Entry-Luxury,Referral,Middle Age
10450,2023-01-12,170.21,11,11,0,0,High-End Luxury,Organic,Middle Age
10450,2023-02-07,215.47,26,37,0,0,Mid-Luxury,Social Media,Young Adult
10450,2023-02-28,139.14,21,58,0,0,High-End Luxury,Organic,Young Adult
10451,2023-01-18,57.16,17,17,0,0,High-End Luxury,Organic,Senior
10452,2023-01-17,349.07,16,16,0,0,High-End Luxury,Paid Search,Middle Age
10452,2023-02-21,99.55,35,51,0,0,High-End Luxury,Referral,Young Adult
10452,2023-04-05,153.55,43,94,1,0,Mid-Luxury,Paid Search,Middle Age
10453,2023-03-04,565.64,62,62,0,0,Mid-Luxury,Organic,Young Adult
10454,2023-01-18,412.78,17,17,0,0,Mid-Luxury,Organic,Middle Age
10454,2023-03-01,1.82,42,59,0,0,High-End Luxury,Social Media,Young Adult
10454,2023-03-27,90.04,26,85,0,0,Mid-Luxury,Paid Search,Middle Age
10454,2023-04-29,352.88,33,118,1,0,Mid-Luxury,Referral,Young Adult
10454,2023-05-05,86.41,6,124,1,0,Entry-Luxury,Social Media,Young Adult
10455,2023-03-24,167.03,82,82,0,0,High-End Luxury,Organic,Young Adult
10455,2023-03-27,344.51,3,85,0,0,High-End Luxury,Paid Search,Middle Age
10455,2023-04-22,303.02,26,111,1,0,Mid-Luxury,Referral,Young Adult
10455,2023-05-12,267.82,20,131,1,0,High-End Luxury,Referral,Senior
10455,2023-05-22,63.35,10,141,1,0,High-End Luxury,Organic,Young Adult
10455,2023-06-17,84.87,26,167,1,0,Mid-Luxury,Paid Search,Middle Age
10456,2023-01-13,375.32,12,12,0,0,High-End Luxury,Social Media,Young Adult
10456,2023-02-16,344.05,34,46,0,0,Mid-Luxury,Paid Search,Senior
10456,2023-03-01,330.91,13,59,0,0,High-End Luxury,Paid Search,Middle Age
10457,2023-04-07,40.82,96,96,1,0,Mid-Luxury,Paid Search,Young Adult
10457,2023-06-14,84.63,68,164,1,0,Mid-Luxury,Organic,Middle Age
10457,2023-06-15,401.33,1,165,1,0,High-End Luxury,Referral,Middle Age
10458,2023-03-07,267.79,65,65,0,0,Mid-Luxury,Referral,Young Adult
10458,2023-03-20,595.11,13,78,0,0,High-End Luxury,Organic,Young Adult
10458,2023-05-01,182.94,42,120,1,0,High-End Luxury,Social Media,Middle Age
10458,2023-05-12,20.33,11,131,1,0,High-End Luxury,Referral,Young Adult
10458,2023-06-10,17.78,29,160,1,0,High-End Luxury,Organic,Middle Age
10458,2023-06-10,101.39,0,160,1,0,Entry-Luxury,Referral,Young Adult
10459,2023-01-17,258.2,16,16,0,0,High-End Luxury,Organic,Middle Age
10459,2023-01-26,93.91,9,25,0,0,High-End Luxury,Paid Search,Young Adult
10459,2023-02-20,93.4,25,50,0,0,Mid-Luxury,Social Media,Young Adult
10459,2023-03-11,283.8,19,69,0,0,Entry-Luxury,Organic,Young Adult
10459,2023-03-27,195.45,16,85,0,0,High-End Luxury,Organic,Young Adult
10460,2023-02-17,927.79,47,47,0,0,High-End Luxury,Organic,Young Adult
10460,2023-03-24,58.41,35,82,0,0,High-End Luxury,Social Media,Young Adult
10460,2023-04-02,263.65,9,91,1,0,High-End Luxury,Paid Search,Middle Age
10460,2023-04-10,327.4,8,99,1,0,High-End Luxury,Referral,Middle Age
10460,2023-05-04,68.34,24,123,1,0,High-End Luxury,Social Media,Young Adult
10461,2023-01-15,54.22,14,14,0,0,Entry-Luxury,Paid Search,Senior
10461,2023-03-04,46.34,48,62,0,0,High-End Luxury,Organic,Young Adult
10461,2023-03-08,108.39,4,66,0,0,Mid-Luxury,Paid Search,Senior
10461,2023-03-27,147.4,19,85,0,0,Mid-Luxury,Social Media,Middle Age
10461,2023-04-16,225.98,20,105,1,0,Entry-Luxury,Social Media,Middle Age
10462,2023-01-22,15.74,21,21,0,0,Mid-Luxury,Referral,Middle Age
10463,2023-02-06,217.72,36,36,0,0,Entry-Luxury,Referral,Young Adult
10463,2023-04-07,48.39,60,96,1,0,Mid-Luxury,Social Media,Middle Age
10463,2023-04-23,402.13,16,112,1,0,Mid-Luxury,Social Media,Young Adult
10464,2023-01-06,346.63,5,5,0,0,Mid-Luxury,Social Media,Young Adult
10465,2023-01-02,260.48,1,1,0,0,Mid-Luxury,Social Media,Young Adult
10465,2023-02-03,322.87,32,33,0,0,High-End Luxury,Referral,Middle Age
10465,2023-04-15,412.49,71,104,1,0,Mid-Luxury,Social Media,Young Adult
10465,2023-06-03,53.51,49,153,1,0,Mid-Luxury,Social Media,Young Adult
10466,2023-02-15,11.26,45,45,0,0,High-End Luxury,Paid Search,Young Adult
10466,2023-04-02,705.87,46,91,1,0,Mid-Luxury,Paid Search,Young Adult
10466,2023-04-08,425.55,6,97,1,0,Mid-Luxury,Organic,Middle Age
10467,2023-01-03,343.5,2,2,0,0,Mid-Luxury,Social Media,Middle Age
10468,2023-03-05,185.43,63,63,0,0,Mid-Luxury,Social Media,Young Adult
10468,2023-04-03,83.1,29,92,1,0,Mid-Luxury,Social Media,Middle Age
10468,2023-04-07,539.29,4,96,1,0,Entry-Luxury,Social Media,Middle Age
10468,2023-04-09,39.73,2,98,1,0,Mid-Luxury,Referral,Senior
10468,2023-05-21,32.15,42,140,1,0,High-End Luxury,Organic,Young Adult
10468,2023-07-03,12.89,43,183,2,1,Mid-Luxury,Organic,Young Adult
10468,2023-07-11,20.49,8,191,2,0,High-End Luxury,Referral,Middle Age
10469,2023-02-05,138.77,35,35,0,0,High-End Luxury,Referral,Middle Age
10469,2023-02-23,172.93,18,53,0,0,Entry-Luxury,Social Media,Middle Age
10469,2023-03-04,16.52,9,62,0,0,High-End Luxury,Referral,Middle Age
10470,2023-01-03,35.89,2,2,0,0,Entry-Luxury,Social Media,Senior
10470,2023-01-05,194.22,2,4,0,0,Entry-Luxury,Paid Search,Middle Age
10470,2023-01-08,220.05,3,7,0,0,Mid-Luxury,Paid Search,Middle Age
10470,2023-02-14,13.87,37,44,0,0,Entry-Luxury,Referral,Middle Age
10470,2023-02-27,8.22,13,57,0,0,High-End Luxury,Referral,Middle Age
10470,2023-03-20,454.6,21,78,0,0,High-End Luxury,Organic,Middle Age
10470,2023-05-06,225.19,47,125,1,0,Entry-Luxury,Social Media,Young Adult
10471,2023-01-01,289.16,0,0,0,0,High-End Luxury,Paid Search,Young Adult
10471,2023-01-16,13.86,15,15,0,0,High-End Luxury,Paid Search,Senior
10471,2023-01-28,25.16,12,27,0,0,Mid-Luxury,Organic,Middle Age
10471,2023-05-06,93.94,98,125,1,0,High-End Luxury,Organic,Young Adult
10471,2023-06-13,180.02,38,163,1,0,High-End Luxury,Organic,Middle Age
10472,2023-01-29,215.58,28,28,0,0,Entry-Luxury,Organic,Middle Age
10472,2023-02-07,45.71,9,37,0,0,High-End Luxury,Social Media,Young Adult
10472,2023-02-16,49.86,9,46,0,0,Mid-Luxury,Paid Search,Middle Age
10472,2023-03-05,286.13,17,63,0,0,Mid-Luxury,Organic,Young Adult
10472,2023-03-09,7.94,4,67,0,0,Mid-Luxury,Referral,Young Adult
10473,2023-01-03,242.2,2,2,0,0,Entry-Luxury,Social Media,Young Adult
10473,2023-02-14,277.47,42,44,0,0,Mid-Luxury,Referral,Middle Age
10473,2023-05-15,184.16,90,134,1,0,Mid-Luxury,Social Media,Middle Age
10473,2023-07-05,54.08,51,185,2,0,High-End Luxury,Organic,Middle Age
10473,2023-07-10,59.27,5,190,2,0,High-End Luxury,Organic,Young Adult
10474,2023-01-09,60.5,8,8,0,0,High-End Luxury,Social Media,Young Adult
10474,2023-02-10,608.93,32,40,0,0,High-End Luxury,Paid Search,Young Adult
10474,2023-03-23,21.64,41,81,0,0,High-End Luxury,Organic,Middle Age
10474,2023-04-02,245.26,10,91,1,0,Mid-Luxury,Organic,Young Adult
10475,2023-02-14,107.28,44,44,0,0,Mid-Luxury,Referral,Young Adult
10475,2023-04-20,260.66,65,109,1,0,Entry-Luxury,Referral,Middle Age
10475,2023-04-28,271.19,8,117,1,0,Entry-Luxury,Paid Search,Young Adult
10475,2023-05-13,422.86,15,132,1,0,Entry-Luxury,Organic,Middle Age
10475,2023-06-01,233.65,19,151,1,0,Entry-Luxury,Paid Search,Middle Age
10475,2023-06-01,63.24,0,151,1,0,High-End Luxury,Social Media,Middle Age
10475,2023-06-09,337.41,8,159,1,0,Mid-Luxury,Paid Search,Middle Age
10475,2023-06-10,83.09,1,160,1,0,High-End Luxury,Organic,Middle Age
10475,2023-06-12,23.28,2,162,1,0,Entry-Luxury,Social Media,Young Adult
10476,2023-01-01,84.35,0,0,0,0,Mid-Luxury,Paid Search,Young Adult
10476,2023-01-03,164.08,2,2,0,0,High-End Luxury,Social Media,Young Adult
10476,2023-01-20,110.1,17,19,0,0,Entry-Luxury,Social Media,Young Adult
10476,2023-02-20,263.9,31,50,0,0,Entry-Luxury,Organic,Young Adult
10476,2023-03-11,33.67,19,69,0,0,High-End Luxury,Social Media,Middle Age
10477,2023-03-02,28.59,60,60,0,0,High-End Luxury,Organic,Young Adult
10477,2023-03-19,114.33,17,77,0,0,Entry-Luxury,Organic,Young Adult
10477,2023-03-24,91.88,5,82,0,0,High-End Luxury,Organic,Middle Age
10477,2023-06-08,119.69,76,158,1,0,Entry-Luxury,Social Media,Young Adult
10477,2023-06-17,63.1,9,167,1,0,Mid-Luxury,Paid Search,Middle Age
10477,2023-07-02,5.65,15,182,2,0,Entry-Luxury,Referral,Young Adult
10478,2023-02-24,26.35,54,54,0,0,Mid-Luxury,Referral,Young Adult
10479,2023-01-03,349.41,2,2,0,0,Entry-Luxury,Referral,Middle Age
10480,2023-02-19,648.43,49,49,0,0,High-End Luxury,Social Media,Young Adult
10480,2023-03-16,206.98,25,74,0,0,Mid-Luxury,Social Media,Middle Age
10480,2023-03-31,194.91,15,89,0,0,High-End Luxury,Paid Search,Middle Age
10480,2023-04-22,200.87,22,111,1,0,High-End Luxury,Organic,Young Adult
10480,2023-06-09,29.73,48,159,1,0,High-End Luxury,Organic,Young Adult
10480,2023-06-16,475.12,7,166,1,0,Mid-Luxury,Referral,Young Adult
10480,2023-06-26,0.05,10,176,1,0,High-End Luxury,Referral,Senior
10481,2023-02-02,83.75,32,32,0,0,High-End Luxury,Organic,Young Adult
10481,2023-02-18,0.22,16,48,0,0,High-End Luxury,Referral,Senior
10482,2023-01-02,532.32,1,1,0,0,Mid-Luxury,Organic,Middle Age
10482,2023-01-05,54.08,3,4,0,0,Entry-Luxury,Social Media,Young Adult
10483,2023-02-06,181.69,36,36,0,0,Entry-Luxury,Social Media,Young Adult
10483,2023-02-08,539.75,2,38,0,0,High-End Luxury,Referral,Senior
10483,2023-02-20,25.26,12,50,0,0,Mid-Luxury,Referral,Middle Age
10484,2023-01-08,365.49,7,7,0,0,Mid-Luxury,Referral,Middle Age
10484,2023-01-11,67.27,3,10,0,0,Entry-Luxury,Organic,Young Adult
10484,2023-01-28,756.94,17,27,0,0,High-End Luxury,Referral,Young Adult
10484,2023-02-23,208.96,26,53,0,0,Entry-Luxury,Referral,Young Adult
10484,2023-03-10,50.3,15,68,0,0,Mid-Luxury,Social Media,Middle Age
10484,2023-03-28,49.1,18,86,0,0,Mid-Luxury,Organic,Young Adult
10484,2023-03-29,69.65,1,87,0,0,Mid-Luxury,Organic,Senior
10484,2023-04-03,3.1,5,92,1,0,High-End Luxury,Paid Search,Middle Age
10485,2023-03-15,182.54,73,73,0,0,Mid-Luxury,Organic,Young Adult
10485,2023-05-14,196.4,60,133,1,0,High-End Luxury,Organic,Middle Age
10486,2023-01-03,6.19,2,2,0,0,High-End Luxury,Social Media,Young Adult
10486,2023-02-02,172.01,30,32,0,0,High-End Luxury,Organic,Young Adult
10487,2023-02-15,181.72,45,45,0,0,Mid-Luxury,Social Media,Middle Age
10487,2023-03-31,51.31,44,89,0,0,High-End Luxury,Organic,Young Adult
10488,2023-01-25,83.6,24,24,0,0,High-End Luxury,Organic,Young Adult
10488,2023-01-29,202.33,4,28,0,0,Entry-Luxury,Referral,Middle Age
10489,2023-01-09,14.74,8,8,0,0,High-End Luxury,Paid Search,Young Adult
10489,2023-01-25,52.92,16,24,0,0,High-End Luxury,Referral,Middle Age
10489,2023-02-24,10.85,30,54,0,0,Entry-Luxury,Paid Search,Middle Age
10489,2023-03-19,231.12,23,77,0,0,Entry-Luxury,Social Media,Young Adult
10490,2023-01-01,866.97,0,0,0,0,High-End Luxury,Organic,Young Adult
10490,2023-02-21,362.12,51,51,0,0,High-End Luxury,Referral,Senior
10490,2023-03-19,110.25,26,77,0,0,High-End Luxury,Organic,Middle Age
10490,2023-03-23,167.74,4,81,0,0,High-End Luxury,Organic,Young Adult
10490,2023-04-18,163.23,26,107,1,0,Mid-Luxury,Social Media,Middle Age
10490,2023-06-06,125.11,49,156,1,0,Mid-Luxury,Organic,Young Adult
10491,2023-01-13,691.79,12,12,0,0,Mid-Luxury,Paid Search,Young Adult
10491,2023-02-05,58.96,23,35,0,0,Mid-Luxury,Social Media,Middle Age
10491,2023-02-12,285.43,7,42,0,0,High-End Luxury,Paid Search,Young Adult
10491,2023-04-06,523.76,53,95,1,0,High-End Luxury,Social Media,Young Adult
10491,2023-06-12,216.75,67,162,1,0,Mid-Luxury,Organic,Middle Age
10492,2023-01-17,120.2,16,16,0,0,Mid-Luxury,Organic,Young Adult
10492,2023-02-14,66.15,28,44,0,0,Mid-Luxury,Social Media,Young Adult
10492,2023-02-25,71.32,11,55,0,0,Mid-Luxury,Paid Search,Middle Age
10492,2023-04-07,209.58,41,96,1,0,High-End Luxury,Organic,Young Adult
10493,2023-01-14,44.43,13,13,0,0,Mid-Luxury,Referral,Young Adult
10493,2023-02-28,11.73,45,58,0,0,High-End Luxury,Social Media,Middle Age
10493,2023-04-11,8.13,42,100,1,0,High-End Luxury,Organic,Middle Age
10494,2023-01-23,221.26,22,22,0,0,Mid-Luxury,Social Media,Senior
10494,2023-02-25,117.46,33,55,0,0,Mid-Luxury,Organic,Young Adult
10495,2023-01-19,2.17,18,18,0,0,Mid-Luxury,Social Media,Young Adult
10495,2023-03-02,49.81,42,60,0,0,Entry-Luxury,Organic,Young Adult
10495,2023-03-25,380.19,23,83,0,0,Entry-Luxury,Organic,Senior
10495,2023-07-18,105.76,115,198,2,0,Entry-Luxury,Social Media,Middle Age
10496,2023-03-09,22.06,67,67,0,0,Entry-Luxury,Social Media,Young Adult
10496,2023-03-15,13.78,6,73,0,0,High-End Luxury,Social Media,Middle Age
10496,2023-06-11,629.94,88,161,1,0,Mid-Luxury,Organic,Middle Age
10496,2023-07-07,235.31,26,187,2,0,Mid-Luxury,Paid Search,Senior
10496,2023-09-04,267.44,59,246,2,0,Mid-Luxury,Paid Search,Young Adult
10496,2023-10-20,187.46,46,292,3,1,Entry-Luxury,Referral,Young Adult
10496,2024-03-26,74.76,158,450,5,0,High-End Luxury,Paid Search,Middle Age
10497,2023-01-13,47.59,12,12,0,0,Entry-Luxury,Organic,Young Adult
10497,2023-01-17,217.62,4,16,0,0,High-End Luxury,Paid Search,Middle Age
10497,2023-04-08,372.92,81,97,1,0,High-End Luxury,Organic,Young Adult
10498,2023-04-30,60.28,119,119,1,0,Mid-Luxury,Organic,Middle Age
10498,2023-05-09,105.93,9,128,1,0,Entry-Luxury,Referral,Young Adult
10499,2023-01-06,323.34,5,5,0,0,Mid-Luxury,Organic,Middle Age
10499,2023-04-21,7.95,105,110,1,0,Mid-Luxury,Social Media,Middle Age
10499,2023-05-16,133.96,25,135,1,0,High-End Luxury,Organic,Young Adult
10499,2023-05-22,237.46,6,141,1,0,High-End Luxury,Referral,Young Adult
10499,2023-05-30,201.8,8,149,1,0,Entry-Luxury,Social Media,Middle Age
10499,2023-06-07,36.98,8,157,1,0,Mid-Luxury,Social Media,Young Adult
10499,2023-06-11,154.61,4,161,1,0,Mid-Luxury,Referral,Middle Age
